participant_id,random_id,trial_index,trial_number,time_elapsed,rt,stimulus,object_id,angle,same_different,response,task,correct_response,correct,is_right,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,response_10,response_11,response_12,response_13,response_14,response_15,response_16,age,gender,education,handedness,vision,technical_difficulties,knowledge_check
giraffe,p2mpwwhb0pg,154,50,326185,2657,stimuli/46_50.jpg,46,50,same,f,response,f,TRUE,1,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,157,51,328658,964,stimuli/19_0.jpg,19,0,same,f,response,f,TRUE,1,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,160,52,332058,1891,stimuli/25_100.jpg,25,100,same,j,response,f,FALSE,0,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,163,53,335061,1496,stimuli/13_0_R.jpg,13,0,different,j,response,j,TRUE,1,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,166,54,338075,1506,stimuli/19_150_R.jpg,19,150,different,j,response,j,TRUE,1,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,169,55,340701,1117,stimuli/14_0.jpg,14,0,same,f,response,f,TRUE,1,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,172,56,343285,1076,stimuli/24_150_R.jpg,24,150,different,j,response,j,TRUE,1,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,175,57,346125,1332,stimuli/5_150.jpg,5,150,same,j,response,f,FALSE,0,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,178,58,348660,1027,stimuli/13_0.jpg,13,0,same,f,response,f,TRUE,1,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,181,59,351960,1793,stimuli/36_50.jpg,36,50,same,f,response,f,TRUE,1,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,184,60,356244,2777,stimuli/12_150.jpg,12,150,same,j,response,f,FALSE,0,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,187,61,360001,2248,stimuli/23_100.jpg,23,100,same,f,response,f,TRUE,1,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,190,62,362930,1421,stimuli/32_150_R.jpg,32,150,different,j,response,j,TRUE,1,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,193,63,367342,2904,stimuli/10_100.jpg,10,100,same,j,response,f,FALSE,0,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,196,64,370321,1471,stimuli/15_50.jpg,15,50,same,f,response,f,TRUE,1,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,199,65,373677,1847,stimuli/32_50_R.jpg,32,50,different,j,response,j,TRUE,1,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
giraffe,p2mpwwhb0pg,202,66,376007,822,stimuli/1_0.jpg,1,0,same,f,response,f,TRUE,1,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,"No image at all, you only “know” that you are thinking of the object","No image at all, you only “know” that you are thinking of the object",Clear and lively,"No image at all, you only “know” that you are thinking of the object",Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Dim and vague; flat,21,male,some-college,right,corrected,no,mental rotation based on positioning
